eid	name	entity
12882	Shakira	m.01wj18h
12883	Lester Mendez	m.027dsdp
12884	Dimmu Borgir	m.02dfb
12885	Massimiliano Antonio Cavalera	m.03f449k
12886	Soulfly	m.01gbdj
12887	Toby Wright	m.027q0k9
12888	Tortoise	m.01dv9_
12889	Oasis	m.01s560x
12890	Ed Krautner	m.01w_ggr
12891	Bob Dylan	m.01vrncs
12892	Black Flag	m.01k9t__
12893	Aerosmith	m.0134pk
12894	The Mars Volta	m.02ndj5
12895	Andrew Schubert	m.0twjwn5
12896	Jason Livermore	m.03f7x9w
12897	Brad Townsend	m.0tqffv3
12898	Andrew Berlin	m.03f7x5_
12899	Rise Against	m.044cyx
12900	Bill Stevenson	m.012y93
12901	Opeth	m.0cfhb
12902	The Wonder Years	m.03j072m
12903	Gang Gang Dance	m.01rpl__
12904	DJ Shadow	m.01vvz9s
12905	Neko Case	m.01skz_
12906	Boards of Canada	m.0prx6
12907	Noize MC	m.0hr01lc
12908	Type O Negative	m.02pg8b
12909	Epica	m.03fs0m
12910	Andy Stott	m.01s49j4
12911	John Collins	m.0bql4z
12912	The New Pornographers	m.02w9wt
12913	David Hassinger	m.01x08cd
12914	Andrew Loog Oldham	m.01ws9w
12915	Arcade Fire	m.045wvq
12916	The Dead Texan	m.01v_l1d
12917	Children of Bodom	m.0lb_3
12918	A Tribe Called Quest	m.012vxj
12919	Andy Green	g.1yjg84v6c
12920	Steve Osborne	m.08tfqn
12921	KT Tunstall	m.01wsl7c
12922	Billy Corgan	m.019389
12923	The Starting Line	m.045nn5
12924	Drowning Pool	m.026f8f
12925	OK Go	m.01vzl3
12926	Black Sabbath	m.01czx
12927	Animal Collective	m.06br6t
12928	Disarmonia Mundi	m.0f3rcb
12929	Andy Ernst	m.01vrwwx
12930	Týr	m.06d7ht
12931	Fujiya & Miyagi	m.0l01mh
12932	The Bird and the Bee	m.026v_3g
12933	Battles	m.01qm_dw
12934	Aesthetic Perfection	m.02w3mv7
12935	Deadmau5	m.03hnkd7
12936	St. Vincent	m.09glbkm
12937	Greg Wells	m.03hzpqw
12938	Mika	m.025xh6t
12939	Reel Big Fish	m.016ptc
12940	Earth	m.043grk
12941	Obscura	m.01t0nl5
12942	Agalloch	m.05wyj7
12943	Ty Segall	m.0dq5lk8
12944	Parkway Drive	m.01r5v57
12945	October Tide	m.03cnvb8
12946	The Script	m.04fd57z
12947	Cake	m.0gl0c
12948	Pat Olguin	m.012mwtf9
12949	Lamb of God	m.01pnbvw
12950	Comeback Kid	m.01pmx56
12951	Minus the Bear	m.01mwtpw
12952	Jón Þór Birgisson	m.06tncy
12953	PJ Harvey	m.016ntp
12954	Aesop Rock	m.01w7nvv
12955	INXS	m.0178kd
12956	Tool	m.07m7k
12957	Noel Gallagher	m.01bpnd
12958	Owen Morris	m.01vsmrs
12959	Cradle of Filth	m.01dpts
12960	Katatonia	m.044xhk
12961	David Krebs	m.04d2gbl
12962	Steven Leber	m.04d2gbr
12963	Jay Messina	g.11h1t8yv7
12964	Jack Douglas	m.078dsm
12965	Lee DeCarlo	m.0nhtsrf
12966	Kasabian	m.04dpt7
12967	Ef	m.01snt22
12968	Katy B	m.0cm96f1
12969	Geeneus	m.01vlcxm
12970	Michael McCann	m.026qg04
12971	Nick Launay	m.01w08_c
12972	Yeah Yeah Yeahs	m.01tm_l
12973	Interpol	m.02zd7f
12974	Ritchie Blackmore	m.01t8399
12975	Blackmore's Night	m.0jnk7
12976	Pat Regan	m.0j_w06
12977	Alonzo Vargas	m.03h_fp8
12978	Sune Rose Wagner	m.03j0xbz
12979	The Raveonettes	m.02fw4x
12980	Sharin Foo	g.11b5v351h0
12981	Richard Gottehrer	m.01wvtmf
12982	Johnny Cash	m.03h_fk5
12983	Tom Allom	m.01w7b6x
12984	Mario J. McNulty	m.03f160j
12985	Tony Visconti	m.0389k0
12986	Kabir Hermon	m.0nhb2ls
12987	David Bowie	m.01vsy7t
12988	Brian Thorn	m.03f0h4n
12989	Powerwolf	m.03clmwn
12990	Zomby	m.0dmcg5q
12991	Menomena	m.063945
12992	The Killers	m.03d9d6
12993	The National	m.072q26
12994	Heaven Shall Burn	m.04s9xm
12995	Tristania	m.02gpsh
12996	New Order	m.05k79
12997	These New Puritans	m.01x1ln0
12998	You Me At Six	m.03gqqf8
12999	65daysofstatic	m.07vpj7
13000	Mike Hedges	m.027nx_h
13001	The Cure	m.0fsyx
13002	Chris Parry	m.01whwvr
13003	Pain of Salvation	m.02lq1t
13004	Static‐X	m.015189
13005	Sparklehorse	m.01lhgdk
13006	Mark Linkous	m.03yj31
13007	Converge	m.05jj6d
13008	Troy Tate	m.04zw7ss
13009	Beirut	m.0d46zx
13010	Pearl Jam	m.0d193h
13011	Ken Scott	m.06v5_4
13012	The Mahavishnu Orchestra	m.029gmr
13013	Napalm Death	m.0p19t
13014	Russ Russell	m.04dzccr
13015	Avantasia	m.02_0s9
13016	Marius de Vries	m.0bv5sf5
13017	Yoav	m.03xnvg3
13018	Elliott Smith	m.0kvnn
13019	Taake	m.01ppw6d
13020	Drew Brown	m.09ghkfj
13021	Darrell Thorp	m.03f2t59
13022	Danger Mouse	m.01w806h
13023	P!nk	m.01vrt_c
13024	Thrice	m.02x2gc
13025	William Fitzsimmons	m.03ckjdx
13026	Born of Osiris	m.03wc88q
13027	U2	m.0dw4g
13028	Bring Me The Horizon	m.0l030d
13029	Sufjan Stevens	m.04mky3
13030	Jack Johnson	m.02h7gb
13031	The Radio Dept.	m.01pbcp4
13032	Wavves	m.05c1lzl
13033	Cannibal Corpse	m.0m9sx
13034	Buena Vista Social Club	m.02k9cf
13035	Hugh Padgham	m.01w9spx
13036	Peter Gabriel	m.0fhxv
13037	Lostprophets	m.02g_zp
13038	Modest Mouse	m.01k_yf
13039	Descendents	m.014qwz
13040	King Crimson	m.047cx
13041	Rhett Davies	m.01wbb27
13042	Dropkick Murphys	m.02t3ln
13043	Red Fang	m.0dnq1kh
13044	The Baseballs	m.07k610d
13045	Decapitated	m.09d2l9
13046	iwrestledabearonce	m.049glf6
13047	Devin Townsend Project	m.0dxh9dp
13048	Joy Division	m.0475q
13049	Metallica	m.04rcr
13050	Elbow	m.03dcxp
13051	METZ	m.0q94zth
13052	Planet Funk	m.0chrtk
13053	Chromeo	m.01nfs9_
13054	Sikth	m.043639
13055	Black Lips	m.01sjj0w
13056	Darkthrone	m.0982h
13057	13th Floor Elevators	m.013pgn
13058	Mike Morasky	m.0gyxckp
13059	Aperture Science Psychoacoustics Laboratory	m.0sqyf6k
13060	Billy Talent	m.04tv80
13061	Jet	m.02dzcv
13062	Papa Roach	m.03q763
13063	RJD2	m.01w83zq
13064	Kamelot	m.04cfdk
13065	Immortal	m.01195m
13066	Jake Bugg	m.0j9k3bv
13067	Rick Rubin	m.023p29
13068	"Dave \Squirrel\"" Covell"""	m.0_6m0__
13069	Dr. Dre	m.01vvydl
13070	Megadeth	m.0560w
13071	Circa Survive	m.058_hh
13072	HARD-Fi	m.06kw7z
13073	Röyksopp	m.01zrx0
13074	Fredrik Nordström	m.0cgv4g
13075	Operation Ivy	m.03r97p
13076	Hugh Jones	m.0b77f0
13077	The Bluetones	m.03y63m
13078	Mario Caldato Jr.	m.096sdj
13079	Rob Zombie	m.01wg982
13080	Scott Humphrey	m.01vx62c
13081	Electric Wizard	m.038g3n
13082	Basement Jaxx	m.01yvs2
13083	Moby	m.01vv7sc
13084	JoJo	m.01wjgjb
13085	HIM	m.02tmxp
13086	Jim Eno	m.01w70fp
13087	Spoon	m.02713q
13088	Mike McCarthy	m.05mxvym
13089	John Britt Daniel	m.01t_07f
13090	Hammock	m.01rbghn
13091	Cat Power	m.01w5xbs
13092	Anberlin	m.04vd2s
13093	Jim Abbiss	m.03cc10s
13094	Adele	m.02z4b_8
13095	Jason Mraz	m.0259r0
13096	Samsara Blues Experiment	m.0fr04qf
13097	Blood Red Shoes	m.03d_lff
13098	Best Coast	m.0dw4k3f
13099	Baroness	m.0k__hx
13100	James Guthrie	m.08d3y5
13101	Mike Nocito	m.03yz6xn
13102	Roger Waters	m.017g21
13103	Michael Kamen	m.01ycfv
13104	Pink Floyd	m.01wv9xn
13105	Andy Jackson	m.01wncz8
13106	Jules Bowen	m.049gs3w
13107	Andy Canelle	m.0nhs2f1
13108	Yusuf Islam	m.0kj34
13109	Paul Samwell-Smith	m.06zwt3
13110	Franklin Gibson	m.0nhvybq
13111	Talking Heads	m.07hgm
13112	Jay Mark	m.01wyvt8
13113	John Convertino	m.01vw_b3
13114	Butch Jones	m.01wwm63
13115	Alex Sadkin	m.06w246
13116	Don Gehman	m.094mj0
13117	R.E.M.	m.015df6
13118	Sonic Youth	m.070b4
13119	Fred Kevorkian	m.01wqysx
13120	Edward Douglas	m.03f5rt8
13121	The Police	m.0frsw
13122	Nigel Gray	m.01wdphl
13123	Portishead	m.0m19t
13124	The Cardigans	m.017bv0
13125	Terry Date	m.06wj51
13126	Matt Lane	m.01ww5_r
13127	Stevie Wonder	m.012x4t
13128	Herbie Hancock	m.09hnb
13129	Tamaryn	m.0105z7j4
13130	Abandon All Ships	m.0bhbt24
13131	Sleeping with Sirens	m.0c3zl14
13132	The Antlers	m.064kp1w
13133	HammerFall	m.017k0p
13134	Charlie Bauerfeind	m.01wdn9w
13135	Loreena McKennitt	m.01l4g5
13136	Celtic Frost	m.016s8y
13137	Nevermore	m.035t22
13138	Danny Cavanagh	m.01s63pg
13139	Vincent Cavanagh	m.01wjdrm
13140	Christer-André Cederberg	m.0j2877c
13141	Samael	m.02lx7v
13142	Pixie Lott	m.05p300p
13143	Alison Goldfrapp	m.06pdg7
13144	Kevin Paul	m.03f5m7n
13145	Will Gregory	m.0bnyz8
13146	Spacer	m.03f54ff
13147	Nick Batt	m.03f5msh
13148	David Lord	m.01wvdk3
13149	Suffocation	m.01yybl
13150	Speedy Ortiz	m.0v__hmc
13151	Dave Fridmann	m.019tlp
13152	Michael Fridmann	m.012jjgjb
13153	Matt Boynton	m.0nhd2g_
13154	Laura Marling	m.02qrljl
13155	Elvis Costello	m.02vr7
13156	The Pogues	m.07hrx
13157	Imogen Heap	m.06p03s
13158	Yellowcard	m.02t5f3
13159	Priestess	m.0frrpd
13160	Ensiferum	m.03y2lh
13161	Booka Shade	m.01rkx5m
13162	Lance Powell	m.0101rtkq
13163	Dave Clauss	m.0nhqp76
13164	Kid Harpoon	m.02rfgky
13165	Kuk Harrell	m.0412f5y
13166	John Hill	m.0ds31l7
13167	Anaal Nathrakh	m.01l_b_5
13168	Lunatic Soul	m.0dmv97h
13169	mewithoutYou	m.01n6vf0
13170	Ronald Jenkees	m.03f7chl
13171	Andrew Bird	m.06r8k_
13172	The xx	m.07kht64
13173	Twin Shadow	m.0fph3f0
13174	Kristin Gundred	m.05pt49k
13175	Dum Dum Girls	m.0dnk3ml
13176	Lifelover	m.01t1cps
13177	Frank Zappa	m.02whj
13178	Soundgarden	m.0b1hw
13179	Dio	m.0153nq
13180	Dan the Automator	m.01vtw8_
13181	Tom Girling	m.03f1k29
13182	Gorillaz	m.03fbc
13183	Jason Cox	m.03f1s68
13184	Soil	m.04n7j1
13185	Slayer	m.0jrcj
13186	Rainbow	m.016cw8
13187	The Cranberries	m.01467z
13188	Sub Focus	m.01wvn2r
13189	Serj Tankian	m.01386_
13190	Draconian	m.08dryq
13191	Sepalcure	m.0h2426s
13192	Ihsahn	m.01vz71j
13193	Tennis	m.0gy1w2q
13194	The Crystal Method	m.01hnvx9
13195	Theory of a Deadman	m.05d3p_
13196	Velvet Revolver	m.0286p5
13197	Sonata Arctica	m.02h18k
13198	Ethan Johns	m.09mnc1
13199	Tim Hecker	m.01q0r40
13200	Like Moths to Flames	m.0jt76bd
13201	At the Drive‐In	m.01pnp9
13202	Meshuggah	m.01tswm
13203	Alice Cooper	m.011hdn
13204	Christopher Walla	m.03f5vc1
13205	The Decemberists	m.02vnpv
13206	The War on Drugs	m.04f4zjq
13207	Emancipator	m.03j02f2
13208	Ne Obliviscaris	m.03xmwy2
13209	Matanza	m.02pn56r
13210	Dope	m.01k2vxr
13211	Suuns	m.0fqkyby
13212	Eskmo	m.0f56__6
13213	Rihanna	m.06mt91
13214	Crystal Castles	m.02pjkcb
13215	Dark Tranquillity	m.02p742
13216	Hans Zimmer	m.0150t6
13217	Hatebreed	m.038wm2
13218	Rammstein	m.06dk_
13219	Jacob Hellner	m.0b1qlm
13220	Sebadoh	m.02cf3g
13221	Melvins	m.01516r
13222	Jefferson Airplane	m.0jltp
13223	Morcheeba	m.01p6k1
13224	Adam Brown	m.0nh9fpv
13225	Blutengel	m.06dg1f
13226	Amon Tobin	m.0mbdp
13227	Zeigeist	m.064ntxz
13228	Widowspeak	m.0nhybc2
13229	Karen O	m.04c63x
13230	Karen O and the Kids	m.0rqqygl
13231	Girls	m.080924f
13232	MSTRKRFT	m.0b8_qc
13233	Amorphis	m.01t9n6
13234	Joe Henderson	m.02flsp
13235	Thelonious Monk	m.0lgm5
13236	Minor Threat	m.04rv5
13237	Buckethead	m.01w8n89
13238	Bat for Lashes	m.03j0779
13239	Neu!	m.03t0g5
13240	Wardruna	m.0drg6x8
13241	My Dying Bride	m.02msbh
13242	Hadouken	m.02r132v
13243	Howard Shore	m.01tc9r
13244	Atreyu	m.03r9ql
13245	Keaton Henson	m.0hzhwl6
13246	Mike Landolt	m.049fn71
13247	Maroon 5	m.02k5sc
13248	Danny Wright	m.01lyhzn
13249	Matt Wallace	m.01vz82b
13250	Posie Muliadi	m.049gxpb
13251	Incubus	m.0f799
13252	Bush	m.01727v
13253	The Black Keys	m.03vhvp
13254	Roisin	m.04n5n5
13255	Nate Connelly	m.0nhq62y
13256	Matt Green	m.0nhd3r0
13257	Richard Reitz	m.0nhtsy8
13258	Justin Smith	m.01w9k25
13259	Mike Mo	m.0nhy577
13260	Peters & Peters	m.09v35dl
13261	Electric Six	m.01rqj6
13262	Drew Peters	m.0zmt4df
13263	Ben Began	m.0q94v_n
13264	Matt Tahaney	m.03f20x9
13265	Ken Casey	m.0dndbk
13266	Kris Smith	m.01wmjbb
13267	David Bianco	m.01vt4sv
13268	Feeder	m.031csp
13269	Bad Brains	m.011kyp
13270	Thieves Like Us	m.03f706b
13271	Sybreed	m.0c752b
13272	Walls of Jericho	m.01n56mr
13273	Five Finger Death Punch	m.03f785z
13274	Katie Melua	m.030w0v
13275	Haydn Bendall	m.01wvwzy
13276	Mike Batt	m.01mzs28
13277	Ralph Sall	m.05b1djb
13278	CombiChrist	m.047pg_
13279	Alesana	m.0f98x6
13280	My Morning Jacket	m.03qyk1
13281	Municipal Waste	m.084d56
13282	Blondie	m.017lb_
13283	Ahab	m.01qd53q
13284	Kaiser Chiefs	m.055t63
13285	Yelle	m.03j0k31
13286	Nicholas Marshall	m.0qc53v3
13287	Oswald Bowe	m.01w73ck
13288	Patrick McCarthy	m.067z59
13289	Chris Carroll	m.01wsvml
13290	Mike Couzzi	m.05b9tv2
13291	Luis F. Ochoa	m.0pd2tdv
13292	Christine Tramontano	m.01wv4pk
13293	CAN	m.01l64nh
13294	Nickelback	m.0150jk
13295	Aphex Twin	m.0k60
13296	Pulp	m.0l34z
13297	Phil Spector	m.0gt_k
13298	Neutral Milk Hotel	m.01rqb1
13299	Foo Fighters	m.02r3zy
13300	The Lumineers	m.0jt6vts
13301	Suicidal Tendencies	m.01jcxwp
13302	Justin Yates	m.011d4c2m
13303	The Menzingers	m.05c3xlm
13304	Matt Allison	m.01qjt9x
13305	Stone Temple Pilots	m.0kx3c
13306	Ai Fujisaki	m.0qgws38
13307	Jeremy Parker	m.01wl8mc
13308	Dave Fortman	m.01wck3s
13309	Dean Nelson	m.0nhrghk
13310	Evanescence	m.01gtx7
13311	Jason Cupp	m.0f494ph
13312	Sergio Chavez	m.01w_jjx
13313	Ben Moody	m.01vxjxd
13314	Sharon Van Etten	m.0g5swcd
13315	Adolescents	m.01jt3yx
13316	Mike Patton	m.03j2nq_
13317	Matthew Robert Cooper	m.0dr5zn6
13318	Strapping Young Lad	m.02s3w9
13319	The Brian Jonestown Massacre	m.06ybyy
13320	Mylo	m.01w3hcc
13321	The Blood Brothers	m.01np33s
13322	The Evpatoria Report	m.01s6jrp
13323	Emilíana Torrini	m.03j02dy
13324	Insomnium	m.044mtq
13325	Dismember	m.01dpp7
13326	Charlie Parker	m.0f6lx
13327	Davy Phee	m.03f64n8
13328	Edwin Cross	m.03f1z4d
13329	Andy Gill	m.07__cy
13330	Jon King	m.01vz1g4
13331	Rick Walton	m.03f64j5
13332	Gang of Four	m.012yv4
13333	Rob Warr	m.03f64jh
13334	Dethklok	m.025sqb0
13335	Breathe Carolina	m.04jlbk8
13336	Sascha Paeth	m.01wby4t
13337	Yves Huts	m.01vsgl0
13338	Ad Sluijter	m.01vsggv
13339	Olaf Reitmeier	m.01wdsk5
13340	Simon Oberender	m.0nhq6n2
13341	Amanda Somerville	m.01wby43
13342	Alela Diane	m.03j17x0
13343	Nils Frahm	m.0dn3dkr
13344	The Rasmus	m.02t388
13345	Jesu	m.04jx6c
13346	Architecture in Helsinki	m.05k7l0
13347	Uffie	m.03f70p7
13348	Scuba	m.03f71d7
13349	Brian Eno	m.018x3
13350	Summoning	m.01j5yf
13351	Iron Maiden	m.014_xj
13352	Julie Gardiner	m.03f1441
13353	Blue Stahli	m.09gfmh5
13354	Bret Autrey	m.0h20y_m
13355	Plaid	m.024jtw
13356	John Fields	m.01v_j0d
13357	Andrew W.K.	m.0232lm
13358	Mario Dane	m.01v_j03
13359	T.S.D.	m.01v_j13
13360	Frank Vierti	m.01v_j1c
13361	Lower Dens	m.0fqd1zl
13362	Kendrick Lamar	m.0g9x698
13363	Jake Sinclair	m.0h257gx
13364	Butch Walker	m.05l2y3
13365	Fall Out Boy	m.052z_y
13366	Manny Sanchez	m.0_6pp__
13367	Fitz and The Tantrums	m.0cz8yr5
13368	Tony Hoffer	m.0c7mk5
13369	Fitz and The Tantrums	m.0g8vt_1
13370	Orphaned Land	m.02k180
13371	Lou Reed	m.03f0fnk
13372	East Bay Ray	m.01wj697
13373	Norm	m.03f0db4
13374	Rob Cavallo	m.066dc1
13375	Casey McCrankin'	m.0qc4mdn
13376	Bon Jovi	m.0g_g2
13377	Martina Topley-Bird	m.02g47l
13378	Pain	m.0bfcgc
13379	Peter Tägtgren	m.089l5f
13380	Dallas Austin	m.05cq5r
13381	Wire	m.01s4kv_
13382	The All-American Rejects	m.01cqph
13383	The Knife	m.08ztpc
13384	Milburn	m.01rsx9f
13385	OOMPH!	m.0c6dlv
13386	Sick Puppies	m.01mn682
13387	High On Fire	m.068jz1
13388	Autechre	m.0mzml
13389	Eminem	m.01vsgrn
13390	Freelance Whales	m.0fqdytc
13391	Michael Sandison	m.01vrxkb
13392	Marcus Eoin	m.0809tj6
13393	The Go! Team	m.057hfj
13394	Gareth Parton	m.01wvqzb
13395	Jeff Buckley	m.017fhk
13396	Jamiroquai	m.046p9
13397	Jimmy Miller	m.04xk3w
13398	Blind Faith	m.0197vy
13399	Mazzy Star	m.03j6sw
13400	Blind Guardian	m.01j34d
13401	Paul Hemingson	m.01wyyb9
13402	My Bloody Valentine	m.011kc9
13403	Stromae	m.0bbwbsx
13404	Steel Panther	m.01qh7_x
13405	Stornoway	m.06w1yhs
13406	Dinosaur Jr	m.01jmc1
13407	Amit Duvedevani	m.01vryls
13408	Erez Eisen	m.0h4n8g7
13409	Placebo	m.01k021
13410	Staind	m.079df
13411	Trevor Powers	m.0hgnw__
13412	Alex Chilton	m.024bwn
13413	The Cramps	m.07lff
13414	Between the Buried and Me	m.01pqv9r
13415	Sync24	m.01vzpqh
13416	Savages	m.0n52b54
13417	Mattia Sartori	m.0y217nm
13418	Rodaidh McDonald	m.0q6qp60
13419	Johnny Hostile	m.0x7rrbm
13420	Starsailor	m.02_c34
13421	Panic! at the Disco	m.089pg7
13422	Lisa Gerrard	m.0244r8
13423	Klaus Badelt	m.01nc3rh
13424	Danny Brown	m.0hr95yw
13425	Tony Mansfield	m.05fk9n
13426	Paul Argelli	m.01wwcjq
13427	Ed Brooks	m.01wrn5n
13428	Tom Durack	m.01wwcf4
13429	Keith Freedman	m.01wwcgw
13430	Pat Dillett	m.01wwcjz
13431	Nine Inch Nails	m.0jg77
13432	Manu Chao	m.0krgf
13433	Regina Spektor	m.083dgs
13434	David Kahne	m.0b3wr_
13435	Craig Bishop	m.0nhs4kx
13436	Erik Jacobsen	m.01vt09t
13437	Chris Isaak	m.01j4ls
13438	The Cribs	m.01q6mnz
13439	Nouvelle Vague	m.06h959
13440	Three Days Grace	m.02rrlv
13441	Moloko	m.03t50r
13442	Daft Punk	m.016j7m
13443	Guy-Manuel de Homem-Christo	m.07g8lv
13444	Thomas Bangalter	m.05t1v0
13445	Ziggy Marley	m.013rds
13446	Amy Winehouse	m.01pq5j7
13447	Mark Ronson	m.0892sx
13448	Air Traffic	m.01psg8m
13449	Editors	m.04q9ld
13450	Kid Cudi	m.04n2vgk
13451	Justin Gerrish	m.0dpkj6b
13452	Shane Stoneback	m.049fbx4
13453	Fernando Lodeiro	m.0nhq2jt
13454	The Sword	m.0cm0bh
13455	Joe Barresi	m.06p8bj
13456	Ryan Tedder	m.03bxwtd
13457	Far East Movement	m.05ms8xl
13458	Stars	m.058yxt
13459	Alcest	m.02vqmgl
13460	Baths	m.0g575fd
13461	Pianos Become the Teeth	m.0g65cv6
13462	Belphegor	m.01p6pwd
13463	Carcass	m.03y9r5
13464	Bernard Shakey	m.0m2l9
13465	Ben Keith	m.01wr03_
13466	Miles Davis	m.053yx
13467	Skid Row	m.05nmwg
13468	Bear In Heaven	m.01rz6wq
13469	Netsky	m.0bmhd90
13470	Efterklang	m.05nxhp
13471	Rustie	m.03j2scf
13472	Django Django	m.0dpc4x3
13473	Arch Enemy	m.01jm1t
13474	Aretha Franklin	m.012vd6
13475	Limp Bizkit	m.04qzm
13476	Markus Ulibarri	m.0sgz5p3
13477	John Ewing, Jr.	m.03f44j3
13478	Cameron Webb	m.01w_jjm
13479	Creedence Clearwater Revival	m.012lfr
13480	Foster the People	m.0gd9524
13481	Nigel Godrich	m.02zhp0
13482	Lone	m.06_wlfw
13483	Keane	m.032w2k
13484	Kurt Vile	m.06wb9m1
13485	Kraddy	m.03j1w6z
13486	Jeff Bass	m.03f1sw3
13487	Mark Bass	m.03f7fqd
13488	Madvillain	m.028cgfw
13489	Madlib	m.01kpv04
13490	Gayngs	m.0c00chy
13491	Tyler, The Creator	m.0crdtjw
13492	Earl Sweatshirt	m.0g588b7
13493	Holy Other	m.0nhcsxb
13494	Phantogram	m.065zzmh
13495	Josh Carter	m.049frft
13496	Rites of Spring	m.01kmlr1
13497	Streetlight Manifesto	m.03n5x3
13498	Novos Baianos	m.01pxczv
13499	Ian Shaw	m.026wj10
13500	High Contrast	m.01wvmjz
13501	Richard Chycki	m.01wqt6c
13502	Martin Glover	m.04nlzl
13503	Dolores O'Riordan	m.02mlhk
13504	Black Sun	m.01tf9n8
13505	Dead by April	m.05zjkch
13506	The Heavy	m.0463nt3
13507	Selah Sue	m.06zqwdm
13508	Frank Wilson	m.01v1yxd
13509	Vivian Girls	m.04gv2ts
13510	Paul Schroeder	m.01w4qjp
13511	The Stone Roses	m.094qh
13512	John Leckie	m.047xtd
13513	Jack Wall	m.01ntlfm
13514	Magnetic Man	m.04q785r
13515	Emarosa	m.02r0nr_
13516	Rhapsody of Fire	m.01syljs
13517	Spencer Hoad	m.011tq3th
13518	Eric Litz	m.011th2r7
13519	The Kooks	m.08hfg6
13520	Weezer	m.0838y
13521	Silversun Pickups	m.01r_ttw
13522	Justin Bieber	m.06w2sn5
13523	Passion Pit	m.04mzz43
13524	Michael Angelakos	m.0sggyy8
13525	Chris Zane	m.05zyjk2
13526	Bill Price	m.01qjrns
13527	Guy Stevens	m.07d63w
13528	Dust Brothers	m.012lj1
13529	David Briggs	m.0bc6w9
13530	Steve Ett	m.03f0v91
13531	Ministry	m.01fchy
13532	Bill Laswell	m.01mzvc
13533	Mano Negra	m.01j940s
13534	Escape The Fate	m.0dsrs3
13535	Les Discrets	m.0fqf4q2
13536	Curtis Mayfield	m.015x1f
13537	Roger Anfinsen	m.0sgzf41
13538	Poliça	m.0j43hbw
13539	Xxyyxx	m.0q94vj7
13540	Jeremy McKinnon	m.0g50xs0
13541	The Ghost Inside	m.0g65jg8
13542	Andrew Wade	m.0h55618
13543	EyeHateGod	m.01m_y_g
13544	Galaxie 500	m.01lhpt0
13545	Dashboard Confessional	m.01wwhj
13546	Everything Everything	m.0drgc09
13547	Coldplay	m.0kr_t
13548	Kid Koala	m.01hv1y
13549	John Frusciante	m.0191h5
13550	Amon Amarth	m.03v5x0
13551	Jimmy Cliff	m.018144
13552	Saosin	m.051lhb
13553	Babyface	m.01wwvc5
13554	TLC	m.07j79f
13555	Dying Fetus	m.03k2zx
13556	Mando Diao	m.03hy0r
13557	Karl Egsieker	m.03f5lvf
13558	Avril Lavigne	m.0161c2
13559	The Beatles	m.07c0j
13560	Coldworld	m.03j077y
13561	Devendra Banhart	m.03r9dg
13562	Emmure	m.03d29pw
13563	Alle Benassi	m.01vt60n
13564	Benny Benassi	m.01w7xr2
13565	Madonna	m.01vs_v8
13566	The Demolition Crew	m.0rqmc8b
13567	Kenta Yonesaka	m.0qb5fzc
13568	Brendan O'Brien	m.0235dc
13569	Pavement	m.01k0np
13570	Squarepusher	m.01pd_g6
13571	No Use for a Name	m.01g556
13572	Neurosis	m.03b55t
13573	Derek Tompkins	m.01whkwg
13574	Bauhaus	m.0fb6w
13575	Ted Sharp	m.01whkx0
13576	The Proclaimers	m.02x8x3
13577	John Anthony	m.0806wyb
13578	David Hentschel	m.01wnjvy
13579	Genesis	m.0dtd6
13580	Sentenced	m.03cphx
13581	Every Time I Die	m.06ss4_
13582	Miguel Jontel Pimentel	m.0cz9brt
13583	Sixto Rodriguez	m.0djpnw
13584	JJ Doom	m.0j3clf3
13585	Billy Bennett	m.0rqljj_
13586	Sascha Ring	m.01vy4s2
13587	Daniel Johnston	m.01rq8g
13588	Ettore Rigotti	m.02psq7n
13589	Rob Garza	m.03f4zvw
13590	Eric Hilton	m.03f4zn0
13591	Within Temptation	m.01ws7f
13592	The Low Anthem	m.01wyhj7
13593	Black Moth Super Rainbow	m.01qh5k7
13594	Dan Deacon	m.0cjchz
13595	The Rural Alberta Advantage	m.04zy8jp
13596	The Black Dahlia Murder	m.03dl55
13597	Nick Raskulinecz	m.01w100f
13598	Deftones	m.0q4vb
13599	Paul Figueroa	g.11b7lb8bb2
13600	Billy Gibbons	m.048p57
13601	Ryan Castle	m.03f1q35
13602	ZZ Top	m.089tm
13603	Cameron Barton	m.0nhy7v3
13604	Stratovarius	m.017k1p
13605	Lou Giordano	m.01wsfz6
13606	Mats Lindfors	m.0nhl15f
13607	Millencolin	m.027cz4
13608	Scars on Broadway	m.0g2myb
13609	InnerPartySystem	m.03xpkvp
13610	Veil of Maya	m.03f6pxv
13611	Morrissey	m.01w524f
13612	Local Natives	m.09k65wr
13613	Kim Bendix Petersen	m.01w684w
13614	King Diamond	m.061j8j
13615	Los Hermanos	m.01p871j
13616	Wharton Tiers	m.01wj2h2
13617	Deicide	m.02ft4
13618	The Jam	m.01w2bnl
13619	Jay Baumgardner	m.04y7hny
13620	Seether	m.03v8z0
13621	Outkast	m.011z3g
13622	Brian Vibberts	m.03xn2m5
13623	Reto Peter	m.01wzt_6
13624	Jimmy Hoyson	m.01x290f
13625	Chris Dugan	m.0cnydj7
13626	Doug McKean	m.01wztz9
13627	Tycho	m.01vwfp4
13628	Miley Cyrus	m.0bdxs5
13629	Dave Sardy	m.01wcy8z
13630	The Darkness	m.021qr5
13631	Kataklysm	m.03msmk
