entity_head	relation	entity_tail
663	10	4485
752	10	6308
1813	10	9603
2561	10	3116
2109	10	5540
17	10	12743
1243	10	5650
2667	10	11144
2433	10	5048
2888	10	4855
2420	10	8913
73	10	3450
1297	10	3435
1989	10	10404
1717	10	9069
2004	10	4958
931	10	8231
1484	10	5480
2853	10	8964
1203	10	7648
441	10	13210
2395	10	5975
1480	10	13651
941	10	10744
2848	10	5366
1520	10	8468
1262	10	13181
533	10	12837
1795	10	4895
11	10	13022
825	10	13750
587	10	7245
1048	10	10459
464	10	7799
2176	10	7063
955	10	4918
2820	10	8672
2742	10	8348
645	10	10726
2835	10	4059
2063	10	6223
1963	10	3646
112	10	4512
2878	10	9071
2806	10	7837
2751	10	4766
2189	10	5201
674	10	3168
1915	10	9159
1551	10	11128
2553	10	8524
1322	10	9881
2906	10	4704
2588	10	10298
906	10	9984
1551	10	4274
553	10	6294
391	10	13093
370	10	11807
1603	10	4736
361	10	4487
1359	10	13044
628	10	4340
519	10	9405
368	10	10713
1682	10	8321
743	10	12075
2156	10	3450
2052	10	3306
2158	10	10060
2069	10	5741
1070	10	12991
1304	10	12208
1011	10	10753
664	10	7860
2540	10	10440
179	10	8916
1146	10	3584
2521	10	12384
2952	10	7994
1554	10	11921
1438	10	8964
1488	10	12589
1547	10	13044
1164	10	12874
1934	10	5291
2196	10	8298
803	10	6635
2270	10	6681
1139	10	8964
1453	10	12006
780	10	6323
1791	10	13266
52	10	10505
2873	10	13515
1096	10	8043
1055	10	7738
801	10	11511
2102	10	6557
1319	10	13580
2813	10	13036
722	10	4487
1533	10	4773
1506	10	6999
1404	10	8851
1435	10	7553
431	10	3940
339	10	6752
2906	10	7630
2947	10	3447
1560	10	7114
1724	10	4598
437	10	6899
2785	10	7776
923	10	13357
2883	10	10405
979	10	11005
2878	10	8480
666	10	4127
1844	10	8673
2542	10	5048
2426	10	5359
2133	10	6929
457	10	6004
626	10	8080
752	10	13747
950	10	11599
2181	10	7372
2261	10	8148
67	10	9426
2763	10	8673
2521	10	12419
1841	10	9426
2147	10	11629
1359	10	6744
385	10	3702
1728	10	5322
1218	10	3226
2151	10	7719
2887	10	5755
2072	10	5422
919	10	9549
200	10	9647
50	10	5571
21	10	7082
2243	10	5026
2477	10	11897
1294	10	9161
167	10	6430
1985	10	8059
2872	10	10527
2235	10	9814
2601	10	4514
1978	10	12489
1129	10	8714
2894	10	8773
1560	10	3468
509	10	10193
2820	10	6092
406	10	10773
1262	10	3802
2129	10	8568
2158	10	4958
1626	10	13230
410	10	10218
560	10	9984
2395	10	13689
666	10	5496
1143	10	6951
241	10	6705
2375	10	11399
1554	10	4141
1479	10	8617
1961	10	11408
1514	10	3435
1488	10	5201
758	10	5561
1359	10	12101
1390	10	10125
1589	10	13372
65	10	4079
87	10	12653
1019	10	4613
455	10	3139
1362	10	5710
241	10	13797
743	10	11247
1266	10	7434
1617	10	4258
2876	10	10487
2342	10	7775
1971	10	3591
2694	10	12454
2415	10	8362
2245	10	10738
2609	10	4773
1497	10	11496
547	10	4059
1504	10	3128
586	10	3340
1902	10	5371
1484	10	5064
466	10	3015
1821	10	6074
1971	10	5917
2377	10	3996
2443	10	8431
313	10	8321
1143	10	13596
2898	10	7883
990	10	5481
2189	10	6589
165	10	13588
871	10	10451
2418	10	6000
584	10	9968
873	10	10106
218	10	3325
1422	10	8472
1359	10	9911
2678	10	9489
894	10	4127
1322	10	13770
960	10	12750
1619	10	6754
2261	10	13199
2859	10	12846
1707	10	4599
379	10	9984
2386	10	5756
2520	10	7187
242	10	6457
704	10	6991
68	10	4713
2015	10	3851
408	10	4288
2007	10	7638
616	10	12760
694	10	6442
917	10	6326
2118	10	6534
1208	10	6074
2010	10	10476
694	10	5530
2433	10	9286
919	10	5406
968	10	6077
1219	10	3187
2241	10	3325
1225	10	12357
2135	10	9849
803	10	4958
2934	10	13346
255	10	7280
1924	10	6500
2628	10	7494
327	10	10794
1124	10	7783
1899	10	4916
1510	10	7116
1725	10	10555
545	10	5712
2121	10	4493
129	10	3265
2452	10	6269
422	10	7630
2454	10	11311
682	10	3322
398	10	3387
2643	10	9113
176	10	7601
1573	10	12489
1981	10	4059
1264	10	5236
1663	10	13172
426	10	9989
1751	10	3277
1043	10	4089
2070	10	8403
710	10	6332
2225	10	11982
2057	10	8348
1090	10	4259
1877	10	6731
948	10	4742
1666	10	13160
249	10	5658
1309	10	12874
1188	10	3511
864	10	5371
1479	10	5535
621	10	5557
1247	10	13230
241	10	3398
1804	10	9552
1060	10	5496
170	10	6097
90	10	4974
2072	10	8333
1304	10	5629
2621	10	10988
635	10	10700
1329	10	4422
365	10	7110
2156	10	3246
2569	10	13329
1394	10	3260
804	10	10434
2153	10	9426
2318	10	9426
369	10	6962
898	10	4799
1758	10	6519
2801	10	11316
2806	10	11227
1846	10	4384
1339	10	3552
361	10	3264
1739	10	6970
266	10	13298
2623	10	12884
211	10	9666
2468	10	9426
2787	10	6178
2936	10	12357
2490	10	6524
6	10	8913
1474	10	11851
87	10	3451
2142	10	9952
617	10	3968
397	10	9262
930	10	4227
348	10	6991
1855	10	3286
2780	10	10487
2062	10	12153
1141	10	13722
960	10	3555
2147	10	4377
337	10	8829
1153	10	12732
1480	10	3414
2516	10	12555
2708	10	8621
2907	10	8298
325	10	13041
586	10	6273
1525	10	4173
1441	10	10786
1670	10	7294
428	10	12622
1258	10	5674
2695	10	4476
79	10	6027
1135	10	7912
307	10	7406
1182	10	7388
1224	10	13304
2420	10	9700
1379	10	8314
1657	10	8948
1553	10	12101
2201	10	10777
1306	10	5355
1141	10	9357
1804	10	13560
1192	10	13649
561	10	8568
427	10	11730
161	10	11013
1411	10	3674
2552	10	9991
796	10	10193
1376	10	5201
2934	10	13631
1283	10	8148
2628	10	12867
2903	10	9911
81	10	12184
682	10	13087
2420	10	9798
1372	10	3116
2244	10	3818
1764	10	10186
69	10	11146
2321	10	9653
2890	10	5483
179	10	11311
2196	10	7872
1581	10	3263
876	10	13735
1411	10	3065
1978	10	11982
2787	10	11714
983	10	5776
2151	10	11383
626	10	11982
1930	10	9564
496	10	5483
867	10	12254
739	10	11311
2943	10	11340
787	10	11511
2538	10	10713
1560	10	11386
1437	10	7601
2050	10	11815
1901	10	8555
2756	10	4836
2578	10	7787
585	10	4209
90	10	9357
1800	10	6055
2681	10	9426
1185	10	5465
2580	10	13758
1474	10	12874
1744	10	4043
2316	10	4537
399	10	10314
468	10	12454
1547	10	8568
752	10	9047
44	10	8772
163	10	3337
178	10	9911
962	10	3277
2906	10	13522
816	10	9391
951	10	11026
2975	10	4553
1297	10	13090
372	10	5710
1605	10	13778
1070	10	10160
2969	10	7354
1899	10	5315
715	10	4453
1395	10	4079
734	10	4544
2135	10	6231
1278	10	11835
2802	10	6387
1665	10	12275
2541	10	13631
1368	10	8854
2483	10	7500
1262	10	12653
295	10	7464
999	10	12480
492	10	9640
1228	10	13758
2947	10	6454
1131	10	9426
1556	10	9426
200	10	3972
2780	10	8321
2382	10	12204
861	10	5771
1041	10	12777
66	10	3268
963	10	5181
938	10	12454
2142	10	5870
2526	10	7565
575	10	4766
167	10	6288
1313	10	8568
634	10	11502
689	10	4225
1306	10	9007
2410	10	8082
2721	10	8321
1677	10	3353
1974	10	10864
2678	10	7259
365	10	9520
822	10	12069
2405	10	8530
1041	10	12786
1444	10	10167
2010	10	5657
1215	10	8684
1534	10	4487
452	10	6347
2621	10	4958
1924	10	13204
1900	10	10257
1607	10	7730
2582	10	4732
2367	10	12224
763	10	10622
1791	10	9747
1252	10	3120
2095	10	8871
2758	10	10895
779	10	12878
226	10	5538
1171	10	10487
960	10	6252
201	10	10459
1247	10	11805
2205	10	11785
1407	10	10619
2446	10	8017
2715	10	3956
1282	10	12799
1433	10	6114
144	10	13735
1435	10	11232
2244	10	5201
2247	10	6880
925	10	10422
2796	10	12210
1934	10	11629
2051	10	3629
1203	10	6589
1574	10	10332
2206	10	4932
2371	10	11172
143	10	13090
1247	10	11199
1362	10	12581
334	10	4581
914	10	13349
284	10	9152
126	10	11340
1369	10	3876
2291	10	6589
1487	10	5215
2371	10	12874
2048	10	11619
925	10	7973
2710	10	12207
1169	10	4651
2770	10	13339
1110	10	8675
2381	10	12618
976	10	6270
2284	10	8107
1333	10	11140
328	10	12465
180	10	4400
1414	10	3210
379	10	13000
1777	10	12205
697	10	6568
919	10	10397
1226	10	12066
1359	10	4908
2721	10	9069
1603	10	4736
1934	10	4598
1304	10	6273
2732	10	10133
2405	10	6409
1432	10	4553
2252	10	9270
1064	10	7820
50	10	12648
2441	10	11005
322	10	4694
2041	10	3332
1880	10	5489
2013	10	11736
2862	10	3636
1844	10	9262
2406	10	10098
1966	10	13304
1715	10	11804
553	10	11790
2964	10	7912
689	10	9821
1924	10	2985
1788	10	9385
570	10	8511
392	10	13692
2907	10	12301
1448	10	13038
1210	10	11835
2739	10	6233
1954	10	6635
2151	10	9999
1995	10	11311
1424	10	5664
397	10	10777
2916	10	10672
1800	10	8916
2916	10	7679
525	10	8414
1360	10	11272
2375	10	11232
154	10	4227
1938	10	13574
2980	10	4932
2011	10	5713
2958	10	10895
214	10	5959
2947	10	9991
2710	10	9426
196	10	8580
2014	10	13268
2378	10	7776
1717	10	11779
1243	10	4305
1266	10	7565
1440	10	8443
1532	10	12756
1390	10	10169
2570	10	9674
388	10	4231
781	10	13495
92	10	3372
975	10	9795
821	10	4659
284	10	4685
2133	10	4774
1079	10	9426
2787	10	6301
2605	10	8046
1108	10	10941
854	10	3286
1411	10	12670
1571	10	9011
497	10	12480
966	10	7894
2799	10	7691
468	10	6173
1414	10	9549
285	10	5196
1571	10	3488
2923	10	3367
1334	10	10925
107	10	11204
2161	10	9036
2662	10	4231
1069	10	11424
2526	10	5201
2740	10	10236
854	10	5710
30	10	8701
2135	10	11551
1183	10	10919
761	10	13595
1165	10	4637
2063	10	3322
2787	10	4802
993	10	3435
2254	10	3158
2441	10	10599
2137	10	9545
0	10	10160
991	10	12760
152	10	11148
601	10	13505
2682	10	5354
1261	10	4717
379	10	11551
1963	10	8916
2215	10	12262
2923	10	9999
734	10	13253
803	10	4422
2151	10	11221
1192	10	4773
800	10	10835
86	10	4059
585	10	6731
154	10	13028
722	10	6632
2708	10	13265
1972	10	7632
1323	10	8568
825	10	9187
465	10	3277
1084	10	5571
736	10	12217
268	10	4059
2007	10	5651
665	10	3532
2388	10	7702
618	10	5201
2827	10	6330
2133	10	4516
1636	10	3959
230	10	8472
2634	10	5480
1981	10	10787
1060	10	13510
2855	10	10700
2715	10	4240
2508	10	8896
283	10	10773
1857	10	8278
1048	10	4270
989	10	13580
243	10	9406
1072	10	12069
830	10	6130
201	10	6346
1493	10	4474
2795	10	3325
130	10	5496
2369	10	8254
931	10	5538
1478	10	10713
5	10	3638
130	10	4830
1822	10	8501
456	10	13160
2622	10	11700
2238	10	8332
1463	10	4625
1043	10	5175
704	10	5053
2741	10	10317
2095	10	11530
2435	10	12215
187	10	10586
1445	10	9555
2508	10	6118
1359	10	12391
742	10	4932
611	10	10641
1984	10	12310
1456	10	12610
2913	10	7647
1387	10	10073
1006	10	3276
1276	10	12756
1413	10	12637
631	10	5803
439	10	12961
1487	10	11589
2135	10	11277
1411	10	12101
1989	10	3702
645	10	9426
1320	10	7114
2377	10	12657
1250	10	3139
1960	10	11586
2782	10	13349
84	10	6915
289	10	6589
687	10	12299
258	10	9426
1797	10	9036
1924	10	13735
2845	10	7486
2230	10	8386
2151	10	10613
2340	10	12372
1223	10	9056
1830	10	5370
2284	10	13792
1247	10	13265
2571	10	11164
515	10	4922
609	10	5025
2095	10	6699
2787	10	4322
586	10	8873
1066	10	8400
2622	10	12139
1070	10	9357
2763	10	9277
2261	10	3764
388	10	11930
2371	10	10672
814	10	5651
1694	10	5483
1287	10	6363
1247	10	5198
437	10	10933
1072	10	12823
2192	10	12310
328	10	8916
505	10	3702
2208	10	10452
1418	10	8749
594	10	11730
2155	10	5538
1273	10	4676
2751	10	6626
2333	10	5472
1404	10	12255
2014	10	10700
2473	10	7303
1048	10	10452
1450	10	12581
586	10	3218
1156	10	6814
1981	10	11835
1806	10	11835
2012	10	4658
1395	10	10806
1875	10	8913
773	10	13487
1495	10	9426
752	10	8235
383	10	5424
384	10	11159
1108	10	3267
2433	10	5481
796	10	4576
794	10	8916
1407	10	12243
2558	10	9555
2619	10	11672
2072	10	3023
1055	10	3246
2189	10	4059
2074	10	6769
393	10	10009
1795	10	8598
2720	10	11835
1702	10	4322
1544	10	3332
2611	10	4061
799	10	8098
1970	10	10397
1676	10	13319
1917	10	8833
2468	10	10204
1334	10	13116
726	10	3916
2875	10	6443
2938	10	6581
1712	10	10713
1841	10	11311
2204	10	8927
886	10	13349
1901	10	12192
2070	10	11662
226	10	8701
2910	10	9386
42	10	3566
1701	10	9730
1304	10	8082
944	10	8501
578	10	3416
1264	10	10459
1959	10	3387
1223	10	9666
1691	10	8785
345	10	4487
844	10	10726
369	10	8050
173	10	4628
10	10	13770
1124	10	5359
2918	10	13063
1440	10	4186
1697	10	5704
167	10	4731
1908	10	5927
475	10	8586
1331	10	7195
2125	10	5918
771	10	13210
2216	10	4509
2303	10	11619
1194	10	3250
507	10	12537
2039	10	4838
1426	10	4212
80	10	9985
1666	10	11275
2884	10	3940
806	10	3094
1119	10	3520
915	10	4059
878	10	7725
2148	10	12481
44	10	3022
1787	10	6409
371	10	10425
722	10	12871
2712	10	3894
763	10	9893
1448	10	8452
983	10	9666
706	10	5563
1855	10	4059
1517	10	9357
1050	10	7279
155	10	10397
2080	10	10369
1992	10	13615
714	10	3710
97	10	3277
16	10	6749
2669	10	4561
1419	10	7071
729	10	6454
835	10	11283
283	10	3629
825	10	12506
1755	10	6393
920	10	10773
2642	10	10459
106	10	10449
1108	10	8348
2159	10	7643
1828	10	10502
912	10	9555
1131	10	3254
2967	10	3746
152	10	4476
814	10	13145
714	10	3599
1148	10	3084
613	10	8511
521	10	4625
1489	10	13373
1704	10	7973
1474	10	9426
2151	10	11146
1312	10	4487
1792	10	5917
1729	10	4625
115	10	5130
1353	10	9077
800	10	4561
878	10	7430
1579	10	10895
1607	10	10147
2913	10	9991
2787	10	6114
2418	10	6205
742	10	9069
1710	10	9139
2786	10	8916
1113	10	11700
1490	10	6342
240	10	3702
454	10	3312
903	10	6995
1131	10	6326
445	10	5255
2386	10	4061
2715	10	11960
1410	10	9081
157	10	13302
81	10	4625
79	10	4800
435	10	12305
2612	10	11211
2899	10	13373
2107	10	3372
1924	10	4478
319	10	7635
2147	10	4773
1453	10	3236
1373	10	4833
2593	10	9600
474	10	5495
2399	10	12587
424	10	4922
796	10	8599
517	10	4561
16	10	12657
484	10	4647
343	10	4916
704	10	13349
2009	10	6595
2831	10	7912
1090	10	7426
1492	10	4240
766	10	12561
2446	10	3306
673	10	7906
571	10	9228
73	10	9644
2181	10	6840
8	10	11571
1983	10	11662
2069	10	13145
1352	10	5010
1356	10	13500
1366	10	5377
1182	10	12871
1317	10	12254
4	10	5434
1400	10	3673
1452	10	10895
1840	10	3168
1060	10	12207
2327	10	8310
2129	10	10317
2578	10	10440
428	10	5870
408	10	5359
464	10	13487
1293	10	8782
2454	10	5201
695	10	11910
1625	10	12786
2113	10	6840
1857	10	7133
1864	10	9814
1915	10	11560
2729	10	7437
2639	10	8673
779	10	11016
2196	10	8964
2099	10	12481
1733	10	4958
575	10	6752
2812	10	8701
2593	10	13272
1359	10	5065
2135	10	12390
1032	10	12661
2824	10	8584
2423	10	4585
715	10	4318
1316	10	13642
1955	10	9426
1977	10	3442
2853	10	10195
931	10	9627
602	10	11432
2727	10	9099
1274	10	6911
1921	10	8359
736	10	7486
1822	10	6681
2836	10	3839
175	10	5424
2546	10	5596
1776	10	8887
1274	10	7625
1451	10	9549
2957	10	9357
1380	10	9426
2516	10	9426
2638	10	12292
825	10	3169
552	10	4059
89	10	10545
1558	10	7903
2336	10	13608
1727	10	4992
818	10	7706
422	10	10612
2145	10	4581
240	10	5281
1015	10	12807
2204	10	3967
586	10	9780
1320	10	6387
1048	10	9426
2313	10	8916
1108	10	9745
1203	10	3718
1585	10	9881
2154	10	11199
2103	10	3866
2314	10	9646
2259	10	7673
1977	10	3222
2717	10	7678
718	10	11604
1150	10	8871
89	10	12799
2454	10	9555
2770	10	12637
555	10	4073
2386	10	11340
2836	10	9270
401	10	4487
1604	10	8326
1276	10	8504
988	10	8524
1072	10	9277
359	10	6962
1594	10	4487
1676	10	8787
207	10	10812
566	10	12179
1788	10	4849
1405	10	9555
182	10	12760
681	10	11686
66	10	5570
2787	10	10950
1280	10	8064
2575	10	4763
1101	10	13790
1682	10	7348
2067	10	9166
240	10	6589
1435	10	5917
1841	10	10635
1297	10	4766
1285	10	3907
2166	10	13430
993	10	4486
992	10	7601
2161	10	6908
1886	10	7388
1926	10	5543
872	10	13160
1409	10	9852
2181	10	10773
677	10	4680
2906	10	12251
2582	10	6004
2817	10	5770
2284	10	11264
2658	10	3940
1752	10	4352
1440	10	5236
1666	10	5103
75	10	9911
1801	10	10956
213	10	9269
2468	10	12846
2787	10	9321
2109	10	4151
2454	10	13748
1461	10	7531
1460	10	11607
48	10	3916
2698	10	3116
2752	10	13188
2242	10	7714
2102	10	11807
423	10	6854
1317	10	2985
1926	10	3169
2465	10	9954
65	10	4584
1500	10	6731
781	10	11672
2029	10	10585
291	10	6305
2131	10	6053
2113	10	12700
2048	10	6096
1887	10	11703
1930	10	4640
1535	10	13615
2005	10	10518
2395	10	5951
1099	10	3084
2959	10	8045
905	10	12742
585	10	13339
15	10	9644
569	10	4618
954	10	5359
691	10	6118
2234	10	10748
2287	10	11337
608	10	7601
1402	10	5943
1969	10	10154
1756	10	12059
213	10	6027
30	10	3277
2423	10	3120
1460	10	7522
1588	10	4002
916	10	8568
2228	10	7512
2102	10	8082
1329	10	12027
714	10	11960
2168	10	9991
726	10	11905
1304	10	4743
2685	10	13758
1985	10	9161
1285	10	9532
2642	10	10060
2531	10	7198
1434	10	5354
990	10	4482
269	10	8555
2356	10	9747
315	10	13304
1898	10	3151
2648	10	11809
116	10	6580
368	10	13256
2230	10	8916
1984	10	5917
1747	10	8443
368	10	13199
251	10	7638
876	10	7468
990	10	4434
167	10	12069
46	10	6884
2712	10	7645
299	10	12040
2004	10	13487
1451	10	12648
1821	10	8302
22	10	8406
2715	10	9069
2196	10	8098
2252	10	9426
708	10	9824
1276	10	6028
2371	10	10364
167	10	10584
253	10	4059
1141	10	13612
1502	10	11827
1148	10	10098
2939	10	3094
1027	10	8899
981	10	4518
2540	10	13693
1405	10	11871
2420	10	11943
2552	10	11835
2498	10	12750
1477	10	13188
1409	10	6118
2208	10	6923
2069	10	13692
770	10	8511
888	10	4258
480	10	12912
2576	10	12211
2787	10	12465
1389	10	5322
2423	10	13499
1396	10	10266
207	10	10773
2848	10	3223
2965	10	12634
1502	10	9386
366	10	10175
2014	10	12145
224	10	4715
1752	10	9426
2173	10	12960
877	10	9573
1802	10	7820
2798	10	4238
639	10	8175
869	10	12011
1663	10	12313
126	10	8871
2415	10	5424
62	10	3927
2221	10	5919
989	10	11835
2327	10	12679
283	10	12598
1824	10	5571
1060	10	12637
2213	10	12871
2329	10	8684
2535	10	12946
1400	10	8432
2300	10	9617
1215	10	9489
1981	10	3636
629	10	3597
2621	10	5054
84	10	5006
251	10	13386
1928	10	10024
1969	10	12637
1203	10	10125
2501	10	3402
2966	10	11007
1150	10	8237
1424	10	3729
871	10	8945
1219	10	11730
1694	10	6277
1435	10	4043
1827	10	10339
323	10	5736
1044	10	4181
983	10	13702
191	10	8495
2452	10	6392
1840	10	3675
2016	10	9069
622	10	12239
2134	10	9754
2004	10	10653
2214	10	11026
2666	10	7354
2181	10	3673
757	10	8528
1403	10	10744
1607	10	6004
790	10	7837
2552	10	12773
1161	10	4819
2537	10	3509
933	10	3826
1063	10	4377
2169	10	7866
872	10	9766
1926	10	6670
977	10	10899
1132	10	6630
2381	10	11895
2366	10	6654
390	10	6962
165	10	10210
770	10	12909
189	10	13373
647	10	12310
941	10	8996
2060	10	6681
2532	10	9426
1460	10	7060
1675	10	9438
2841	10	4732
873	10	3808
2787	10	9943
1141	10	7382
1737	10	9426
44	10	5943
1006	10	5512
167	10	6614
1717	10	9337
1731	10	12129
1375	10	5757
2072	10	6301
2610	10	10167
1079	10	3555
530	10	5682
2430	10	9093
177	10	5006
1479	10	10988
2215	10	10586
2531	10	4384
1019	10	4420
1095	10	12970
2959	10	7350
900	10	8083
1592	10	8321
762	10	12347
1566	10	9357
2414	10	5263
1262	10	5621
1786	10	8524
734	10	6427
2208	10	9564
2204	10	8175
1946	10	4424
917	10	6326
1168	10	6464
2168	10	3808
2853	10	8447
1016	10	3532
1192	10	9426
2434	10	8518
1423	10	7486
542	10	6616
1174	10	3139
1423	10	10147
2196	10	9104
1929	10	9600
1955	10	3277
2088	10	8673
1426	10	9098
2977	10	11954
66	10	11765
2563	10	4352
2239	10	4059
2420	10	4856
111	10	3007
2349	10	12914
1993	10	9597
1370	10	5570
446	10	3141
2228	10	9666
2742	10	13028
2484	10	6454
2818	10	5570
2026	10	3320
1857	10	12993
422	10	13305
14	10	3562
1283	10	8897
406	10	13370
2715	10	13495
1717	10	10579
1955	10	12850
1283	10	7667
958	10	3626
2823	10	10867
816	10	5156
339	10	11536
2049	10	9121
2337	10	7601
2114	10	11807
2030	10	8506
79	10	12648
355	10	8685
1647	10	8873
2944	10	4059
2277	10	11835
1366	10	5134
885	10	9894
796	10	9320
1723	10	9198
2842	10	5417
871	10	9277
403	10	12347
2727	10	9600
1123	10	9487
1214	10	11140
807	10	4800
2816	10	9253
52	10	3724
167	10	10787
1913	10	4553
1283	10	12251
1600	10	4024
1116	10	3196
1698	10	10204
2796	10	5776
545	10	12486
781	10	6178
2878	10	8599
1655	10	5288
1312	10	4875
2605	10	12773
369	10	12867
544	10	13199
2925	10	8913
1322	10	8913
763	10	4581
250	10	5776
2896	10	12741
2002	10	9426
592	10	4171
1341	10	11405
82	10	13190
2836	10	13747
11	10	10154
466	10	4870
2460	10	5776
2620	10	3203
2215	10	11491
1694	10	11881
46	10	11659
2203	10	5480
1472	10	7833
1419	10	5759
1840	10	9391
2386	10	6902
464	10	12101
690	10	4814
1867	10	4333
1960	10	7485
2446	10	11377
11	10	12697
646	10	10741
1048	10	8171
522	10	12968
2151	10	8685
2275	10	8868
1151	10	10579
1958	10	11399
394	10	9426
1747	10	4182
308	10	13487
558	10	11409
1141	10	13339
1319	10	13500
1728	10	3794
2942	10	3387
1381	10	6710
2215	10	7294
2851	10	3325
1602	10	11862
1484	10	7089
1121	10	11214
553	10	12561
539	10	11637
557	10	5943
2836	10	9823
917	10	7730
795	10	9426
2419	10	11835
1946	10	9426
2495	10	13373
1752	10	12243
2854	10	7089
368	10	9277
614	10	11340
2772	10	7648
2742	10	13595
1772	10	4787
1138	10	5821
774	10	3770
2350	10	5591
707	10	5483
281	10	5654
2099	10	9426
2790	10	7408
1015	10	11835
2095	10	10642
1666	10	13495
1155	10	3967
2970	10	10226
466	10	12985
2262	10	8673
397	10	4911
1301	10	3671
796	10	3886
2778	10	4598
2778	10	7082
1192	10	8591
2151	10	6589
1142	10	10169
1694	10	13735
1378	10	12647
2542	10	3583
1738	10	10585
1966	10	7466
1487	10	10531
1488	10	7589
1262	10	8517
1573	10	10185
1822	10	5917
2410	10	6844
154	10	5354
1352	10	6442
2661	10	12922
1628	10	12605
1646	10	5621
2638	10	9693
2887	10	13630
1208	10	5947
590	10	11340
1161	10	6589
18	10	11758
707	10	5144
1825	10	5028
2924	10	5597
1284	10	10045
2787	10	11491
809	10	7983
761	10	12101
1598	10	9896
193	10	13148
1617	10	13631
2071	10	9764
2379	10	10204
2304	10	10933
2013	10	4305
1708	10	13363
355	10	11612
83	10	4518
2214	10	12807
1461	10	12915
1955	10	11244
1544	10	10453
943	10	6442
2719	10	10147
2771	10	3673
2208	10	4074
97	10	3985
2201	10	9426
582	10	5243
1008	10	9426
522	10	5784
1718	10	4719
1921	10	8330
1554	10	7603
2859	10	6731
1723	10	7294
1560	10	6504
169	10	12679
2239	10	5783
2771	10	8964
1167	10	3160
1907	10	13028
2710	10	4059
120	10	8016
1777	10	11999
2484	10	3381
1274	10	8044
2128	10	7199
2419	10	10895
365	10	3034
752	10	6078
68	10	10753
1350	10	10555
1508	10	12204
1671	10	3702
1423	10	3273
2069	10	6354
2386	10	4416
904	10	8555
1569	10	7388
528	10	4598
2957	10	10755
1581	10	9393
1321	10	3398
2622	10	9470
1907	10	11259
2107	10	10484
2312	10	7134
1902	10	12612
268	10	8895
418	10	3583
1294	10	10555
2432	10	8452
702	10	6572
1793	10	12069
1791	10	10641
2588	10	7647
2313	10	13069
2247	10	9826
1092	10	7344
243	10	12648
2405	10	5496
1560	10	4713
214	10	8237
2267	10	13373
990	10	9357
2088	10	4974
2733	10	5209
2348	10	5063
687	10	3264
1772	10	8375
230	10	6572
1398	10	12648
2444	10	9717
2804	10	10147
1225	10	3372
226	10	10978
1266	10	11315
2104	10	9959
1233	10	9744
2778	10	6669
2354	10	3290
786	10	7787
1955	10	12792
1103	10	9253
1214	10	10358
11	10	6921
825	10	5151
2395	10	11080
1387	10	11221
1986	10	9046
29	10	8964
948	10	3461
938	10	13596
1708	10	9416
1716	10	11383
310	10	8652
542	10	3442
666	10	12447
10	10	3440
1547	10	13130
666	10	5664
1002	10	4380
925	10	3173
2555	10	5870
1274	10	5495
79	10	13160
368	10	11502
937	10	9328
341	10	9263
2271	10	4412
1537	10	3978
2619	10	11502
2770	10	12036
1697	10	6027
2769	10	9399
2215	10	10192
21	10	6294
2890	10	4127
1841	10	10125
966	10	7639
2178	10	2985
1687	10	9426
2712	10	9357
1717	10	3169
968	10	6500
813	10	13648
1369	10	3572
2648	10	5670
269	10	9419
214	10	5414
349	10	4714
2204	10	9781
2454	10	8962
1047	10	7279
2250	10	4276
1560	10	9120
1949	10	9673
690	10	8568
2884	10	12732
761	10	13304
2011	10	4628
1938	10	8673
857	10	9393
2107	10	5249
1608	10	8332
2948	10	8118
2945	10	10773
2487	10	8060
2025	10	7455
1864	10	11930
2245	10	10317
1488	10	7994
2231	10	5219
872	10	4099
2204	10	7160
2930	10	7889
251	10	13199
344	10	6795
528	10	4866
738	10	9337
763	10	3267
1921	10	12384
1617	10	4616
1804	10	9745
276	10	6118
2697	10	7044
1419	10	13044
1097	10	7486
1424	10	9426
2721	10	11157
752	10	4487
454	10	3448
1767	10	13758
1539	10	9803
511	10	10236
1316	10	8568
1277	10	12093
131	10	5454
2208	10	8774
944	10	4553
2310	10	5382
87	10	7159
8	10	5201
2895	10	9984
599	10	12693
75	10	5203
2715	10	9824
2135	10	3972
2372	10	4773
515	10	6118
2216	10	10266
502	10	11483
1808	10	9680
2120	10	5480
1697	10	6277
1093	10	4279
2551	10	12657
1818	10	4240
1789	10	13790
2440	10	12407
1770	10	5754
2171	10	5557
2455	10	13770
674	10	6654
905	10	3804
193	10	6281
2011	10	8239
837	10	11888
2288	10	4059
1982	10	12993
87	10	6377
2662	10	12922
1702	10	13543
394	10	13490
2072	10	5243
418	10	11874
1382	10	5533
306	10	7787
87	10	9518
1665	10	4059
411	10	4553
451	10	8945
825	10	9793
1405	10	3052
1006	10	4227
2264	10	5790
662	10	8956
195	10	9330
1969	10	5776
867	10	4240
2082	10	12798
2592	10	5255
2003	10	5156
466	10	12679
1127	10	4330
50	10	9426
1808	10	7694
1898	10	4170
30	10	4534
2912	10	4745
2382	10	8644
2206	10	12648
1663	10	9747
2495	10	10332
1379	10	9521
7	10	5596
1805	10	8413
1983	10	9644
1203	10	7734
1316	10	3640
2432	10	10753
1455	10	5181
365	10	11016
368	10	12465
2247	10	13722
1802	10	8916
2959	10	3340
